previous_date,current_date,threshold_95,actual_return,breach_95,threshold_99,breach_99
2022-03-01,2022-03-02,-0.008219896057994221,0.0035290584171796535,False,-0.015412590618857754,False
2022-03-02,2022-03-03,-0.008089494465841623,-0.0029180695847362825,False,-0.01516808310419878,False
2022-03-03,2022-03-04,-0.007926613249303082,-0.008404622542398377,True,-0.014862675165667909,False
2022-03-04,2022-03-07,-0.008426300196975307,-0.0074920538822459415,False,-0.015686785290958807,False
2022-03-07,2022-03-08,-0.008692165018410528,-0.0010674799847503191,False,-0.016181731385066688,False
2022-03-08,2022-03-09,-0.008437972983286942,0.004503473017327009,False,-0.01570851588307367,False
2022-03-09,2022-03-10,-0.008373240205905314,-0.003951367781155124,False,-0.015588006388237784,False
2022-03-10,2022-03-11,-0.008267734801462643,-0.0034330180042722036,False,-0.015391592708705923,False
2022-03-11,2022-03-14,-0.008072391976635493,-0.0014544897802954981,False,-0.015136015342898908,False
2022-03-14,2022-03-15,-0.00784736072785622,0.0016099356025758293,False,-0.01471407393519556,False
2022-03-15,2022-03-16,-0.007530607946118427,0.002372751626483094,False,-0.014311985288938423,False
2022-03-16,2022-03-17,-0.007359013774391902,0.004810629199755612,False,-0.013985869087034242,False
2022-03-17,2022-03-18,-0.007374957809928119,0.000759936165362074,False,-0.014016170863952302,False
2022-03-18,2022-03-21,-0.007142560745538211,0.002429949122940256,False,-0.013600732005187244,False
2022-03-21,2022-03-22,-0.006967244520005295,0.004317854707976743,False,-0.013307595092669454,False
2022-03-22,2022-03-23,-0.00695765952162863,-0.00346960325841017,False,-0.013289287528323993,False
2022-03-23,2022-03-24,-0.006877420038986349,-0.0021949742658188276,False,-0.013136028296157997,False
2022-03-24,2022-03-25,-0.0066673579839424645,0.0007585526814837262,False,-0.012838299045626993,False
2022-03-25,2022-03-28,-0.0064707677801701105,-0.00773137269764268,True,-0.01245975572583695,False
2022-03-28,2022-03-29,-0.0069936341088096265,0.0025972041860820028,False,-0.013357999805962022,False
2022-03-29,2022-03-30,-0.006854323562677893,0.0018285714285712906,False,-0.01309191350244036,False
2022-03-30,2022-03-31,-0.006682907956970684,0.00022815423226107967,False,-0.012764505806791625,False
2022-03-31,2022-04-01,-0.006479918404258377,-0.0028892944038929613,False,-0.012376791156074098,False
2022-04-01,2022-04-04,-0.006380779662178127,0.00015250876925443357,False,-0.01218743390963149,False
2022-04-04,2022-04-05,-0.0061866756143529105,-0.0011436413540714119,False,-0.01181669077482557,False
2022-04-05,2022-04-06,-0.006014434092526909,-0.0014502709716815998,False,-0.011487705560653141,False
2022-04-06,2022-04-07,-0.005858031320988152,-0.0016817000458645426,False,-0.01118897271884849,False
2022-04-07,2022-04-08,-0.005716563796132218,-0.0021439509954058744,False,-0.010918766537030217,False
2022-04-08,2022-04-11,-0.005603884341029857,7.673419275633364e-05,False,-0.01070354622152969,False
2022-04-11,2022-04-12,-0.00543324821984978,-0.00015345661014343204,False,-0.010377627359011224,False
2022-04-12,2022-04-13,-0.005268062763477502,0.00314634333512398,False,-0.010062119389929867,False
2022-04-13,2022-04-14,-0.005250044293812436,-0.0015299877600979395,False,-0.010027703704101165,False
2022-04-14,2022-04-15,-0.005124267676539483,0.0010726325467362852,False,-0.009787467511731556,False
2022-04-15,2022-04-18,-0.004985391976001611,-0.003597122302158251,False,-0.009522211773159109,False
2022-04-18,2022-04-19,-0.005029078694985768,-0.0007681081496275777,False,-0.009605654397499207,False
2022-04-19,2022-04-20,-0.004884882728488738,0.003536013529095383,False,-0.009330236830248797,False
2022-04-20,2022-04-21,-0.004928907228312682,-0.0009957870547683267,False,-0.009414324623655808,False
2022-04-21,2022-04-22,-0.00479419303526638,-0.014875019168839154,True,-0.00915701745880055,True
2022-04-22,2022-04-25,-0.007388332606704939,-0.011674968866749569,True,-0.014115014368755147,False
2022-04-25,2022-04-26,-0.008489412849586517,-0.006378957316112821,False,-0.01616897001615868,False
2022-04-26,2022-04-27,-0.008593524324134546,-0.0055480700641992176,False,-0.01636726115126199,False
2022-04-27,2022-04-28,-0.008604312975467312,-0.008288833984219313,False,-0.01638780926018366,False
2022-04-28,2022-04-29,-0.008938473026702679,0.009804709475206952,False,-0.0170242518439939,False
2022-04-29,2022-05-02,-0.009461510531771163,-0.003342618384401086,False,-0.01802043118956438,False
2022-05-02,2022-05-03,-0.00926416109535644,-0.0010380899145572275,False,-0.017644558655546805,False
2022-05-03,2022-05-04,-0.008990929874444234,-0.0018385291766586098,False,-0.01712416136816278,False
2022-05-04,2022-05-05,-0.00874605981247111,-0.012252742852566612,True,-0.01665778085869195,False
2022-05-05,2022-05-06,-0.00973577348940795,0.0008107669855683675,False,-0.018507027269643924,False
2022-05-06,2022-05-09,-0.009444423551700408,-0.0007290991574853134,False,-0.017953191331695203,False
2022-05-09,2022-05-10,-0.009161077569223072,-0.0017835427644912194,False,-0.017414570355133125,False
2022-05-10,2022-05-11,-0.008908914004078568,0.00032485990416630806,False,-0.016935224981946575,False
2022-05-11,2022-05-12,-0.008638432307628693,-0.009661443533327985,True,-0.01642105811707616,False
2022-05-12,2022-05-13,-0.009369618917864066,0.003607148712903685,False,-0.01744291050482617,False
2022-05-13,2022-05-16,-0.009195917822592917,0.002287207972553551,False,-0.017119540612628287,False
2022-05-16,2022-05-17,-0.0089617083222484,0.016136919315403286,False,-0.01668352551001825,False
2022-05-17,2022-05-18,-0.010787527792910215,-0.005774783445620657,False,-0.020082554425057964,False
2022-05-18,2022-05-19,-0.010706234390049798,0.00871248789932233,False,-0.019931214913477248,False
2022-05-19,2022-05-20,-0.010939008076793582,-0.0009596928982724684,False,-0.02036455703991197,False
2022-05-20,2022-05-23,-0.010612575693164535,0.006324047390329879,False,-0.01975685560579468,False
